Id,Prediction
0,1709
1,1741
2,2139
3,2695
4,2040
5,5114
6,3130
7,4334
8,959
9,2018
10,1780
11,3538
12,3341
13,1739
14,1390
15,2262
16,1299
17,14783
18,2881
19,7961
20,2942
21,3408
22,4502
23,1587
24,5004
25,1628
26,1680
27,1329
28,1243
29,3834
30,815
31,1635
32,3086
33,4769
34,1412
35,1925
36,2286
37,3231
38,1584
39,2550
40,1590
41,3151
42,1374
43,2709
44,1109
45,1786
46,1239
47,1647
48,4857
49,1764
50,2545
51,1661
52,4078
53,2234
54,2186
55,2518
56,3837
57,1658
58,1412
59,1638
60,2177
61,2411
62,2439
63,1287
64,3058
65,1067
66,1552
67,3278
68,1622
69,1617
70,1357
71,2384
72,1658
73,2431
74,2305
75,1598
76,1464
77,2830
78,2037
79,3115
80,8275
81,2858
82,11033
83,3167
84,1895
85,1373
86,3213
87,1332
88,1412
89,1307
90,6515
91,1545
92,2661
93,2098
94,13262
95,1685
96,2050
97,2008
98,4432
99,2734
100,3132
101,2110
102,1054
103,10031
104,4673
105,1684
106,5882
107,9607
108,1115
109,3010
110,1886
111,4997
112,1168
113,4666
114,2431
115,3837
116,1964
117,3494
118,2871
119,2242
120,1256
121,2398
122,1406
123,2614
124,2195
125,2185
126,1714
127,3461
128,2068
129,2780
130,1215
131,2515
132,3381
133,987
134,1756
135,2746
136,3906
137,2506
138,1929
139,4947
140,2728
141,1848
142,14783
143,1452
144,4309
145,2064
146,4229
147,1430
148,3416
149,3252
150,3447
151,5055
152,1386
153,1606
154,2169
155,1554
156,3444
157,5130
158,3643
159,2525
160,2483
161,2023
162,1695
163,4901
164,4308
165,5046
166,2443
167,3003
168,2003
169,2273
170,7623
171,2413
172,1186
173,1713
174,2496
175,1956
176,1204
177,4443
178,1399
179,1580
180,6056
181,5044
182,2444
183,911
184,2774
185,1491
186,2140
187,1344
188,1903
189,5056
190,2426
191,1136
192,9842
193,3537
194,2305
195,1911
196,3512
197,2466
198,3560
199,2522
200,1358
201,2143
202,2359
203,3844
204,2005
205,1782
206,2679
207,1802
208,3321
209,5176
210,2559
211,3500
212,1520
213,1430
214,2746
215,1800
216,1464
217,1910
218,14371
219,1669
220,2787
221,4115
222,1072
223,1550
224,1103
225,2897
226,7025
227,3238
228,2510
229,1535
230,1910
231,3090
232,1399
233,2753
234,1550
235,3225
236,2734
237,3270
238,3558
239,3697
240,1722
241,2679
242,1439
243,16110
244,981
245,1845
246,2179
247,12376
248,2257
249,1318
250,3672
251,3088
252,2532
253,2188
254,2704
255,1172
256,1591
257,1373
258,1385
259,1512
260,1670
261,3358
262,5858
263,4679
264,1540
265,3694
266,1796
267,1025
268,2873
269,1927
270,2201
271,4942
272,2851
273,2034
274,3005
275,6065
276,2123
277,2830
278,6416
279,2781
280,4328
281,1723
282,8128
283,1351
284,3438
285,2389
286,12822
287,2671
288,1043
289,2174
290,6399
291,16390
292,1089
293,2164
294,1673
295,1579
296,978
297,3757
298,1296
299,1424
300,7875
301,1395
302,1205
303,2461
304,1654
305,2135
306,3745
307,2340
308,4971
309,4094
310,2002
311,1704
312,4493
313,1648
314,1131
315,1844
316,4616
317,994
318,1358
319,3545
320,3295
321,1308
322,2743
323,3521
324,1007
325,7339
326,1451
327,1612
328,2091
329,2534
330,8744
331,2429
332,2166
333,4726
334,3863
335,3013
336,4835
337,2359
338,1273
339,5155
340,1576
341,1143
342,1248
343,1939
344,1932
345,4804
346,15533
347,7493
348,6856
349,2715
350,2806
351,1410
352,2277
353,2011
354,1743
355,2714
356,14097
357,2569
358,2155
359,3484
360,2696
361,1573
362,2700
363,1579
364,1949
365,1501
366,1031
367,5867
368,985
369,1585
370,2067
371,2476
372,1797
373,1297
374,1339
375,1053
376,4997
377,849
378,1708
379,1636
380,3200
381,1326
382,1744
383,2874
384,5105
385,1253
386,2152
387,1966
388,1294
389,2620
390,2224
391,4852
392,3073
393,1143
394,2382
395,3911
396,827
397,4051
398,1950
399,4944
400,2868
401,4925
402,2232
403,3359
404,2475
405,1955
406,1807
407,2022
408,2294
409,3699
410,3091
411,1649
412,4612
413,2671
414,3706
415,1701
416,2844
417,1758
418,3539
419,8268
420,1159
421,4317
422,3598
423,1055
424,3833
425,2891
426,2632
427,1634
428,2042
429,6139
430,1055
431,1208
432,3892
433,4200
434,15544
435,3440
436,1072
437,1837
438,1887
439,1605
440,2931
441,971
442,1722
443,3266
444,3472
445,1171
446,1806
447,1836
448,3708
449,1241
450,1915
451,2148
452,3270
453,2626
454,4404
455,5072
456,1822
457,3123
458,1444
459,2857
460,3761
461,3675
462,3515
463,1232
464,2837
465,3519
466,1042
467,1847
468,1742
469,1547
470,2216
471,1090
472,2708
473,2016
474,4653
475,934
476,3931
477,2338
478,1234
479,2434
480,1474
481,2093
482,8987
483,4463
484,4802
485,1430
486,15091
487,3495
488,6911
489,1708
490,3614
491,1279
492,2480
493,1991
494,1615
495,1126
496,1049
497,3009
498,1688
499,3434
500,1629
501,5191
502,1729
503,6010
504,1149
505,3096
506,2404
507,3659
508,6192
509,15724
510,1442
511,11081
512,1690
513,1263
514,5081
515,989
516,3556
517,5579
518,2143
519,2697
520,901
521,3258
522,1670
523,4051
524,2862
525,983
526,15002
527,1586
528,1587
529,1166
530,4962
531,3003
532,1478
533,1764
534,2464
535,3266
536,8096
537,4980
538,1495
539,2211
540,1318
541,4778
542,2930
543,1732
544,2231
545,1515
546,2473
547,3313
548,3042
549,2791
550,2993
551,3302
552,2396
553,3424
554,4736
555,17043
556,1114
557,1584
558,1906
559,5481
560,1302
561,2064
562,8239
563,1645
564,1757
565,24338
566,7982
567,1039
568,1271
569,3616
570,11326
571,1140
572,5101
573,4450
574,1304
575,4629
576,3528
577,3305
578,1498
579,1180
580,3486
581,1553
582,4201
583,1801
584,3189
585,2025
586,1958
587,2070
588,1852
589,3493
590,1864
591,2821
592,1005
593,9883
594,3780
595,4100
596,2299
597,1591
598,1493
599,2873
600,3032
601,1365
602,1345
603,2570
604,7814
605,7984
606,4134
607,1286
608,3251
609,3923
610,1658
611,3194
612,1818
613,4091
614,2372
615,3823
616,1405
617,5789
618,2858
619,2332
620,5223
621,2231
622,2240
623,2925
624,2660
625,2406
626,3180
627,1825
628,3252
629,1717
630,1544
631,4369
632,2646
633,2590
634,2818
635,3281
636,1526
637,4452
638,3432
639,1452
640,992
641,1815
642,2895
643,1714
644,1510
645,2317
646,1523
647,1115
648,4751
649,1706
650,1403
651,878
652,1859
653,1846
654,2350
655,1603
656,5186
657,3014
658,1065
659,4156
660,3073
661,940
662,4171
663,5505
664,3367
665,1450
666,3395
667,3023
668,1431
669,2780
670,3776
671,2354
672,3693
673,2018
674,1612
675,1764
676,1949
677,2475
678,1874
679,1459
680,3329
681,4987
682,8337
683,2399
684,2538
685,4330
686,3289
687,3409
688,3156
689,987
690,4136
691,3892
692,6648
693,2652
694,13300
695,2700
696,2386
697,2484
698,2225
699,1692
700,3284
701,5027
702,4443
703,1491
704,1841
705,2652
706,1284
707,1694
708,3620
709,2738
710,1413
711,1752
712,1079
713,3679
714,9442
715,2854
716,3043
717,1238
718,6844
719,4485
720,1143
721,11394
722,4208
723,1981
724,2832
725,1127
726,3395
727,1693
728,2795
729,2104
730,7994
731,3148
732,2147
733,4399
734,2946
735,2359
736,1491
737,15011
738,2066
739,1536
740,3716
741,2337
742,2754
743,9489
744,2683
745,2286
746,2091
747,1420
748,3751
749,2070
750,3715
751,1545
752,969
753,2227
754,2201
755,4281
756,1380
757,3214
758,2231
759,1875
760,1743
761,2244
762,8405
763,917
764,2000
765,1589
766,1308
767,1322
768,1239
769,2624
770,1759
771,1449
772,1408
773,1006
774,6434
775,3608
776,1218
777,2515
778,1188
779,3193
780,1887
781,3144
782,1172
783,1531
784,7564
785,3563
786,1784
787,2053
788,2366
789,937
790,2980
791,4261
792,2207
793,1048
794,7544
795,6579
796,2307
797,3589
798,1694
799,2060
800,4259
801,3850
802,4535
803,1632
804,4699
805,2384
806,1418
807,6940
808,1062
809,1518
810,3266
811,2357
812,2452
813,964
814,1653
815,2271
816,11585
817,1501
818,2796
819,1532
820,1387
821,1420
822,1495
823,1752
824,1523
825,1296
826,2542
827,1127
828,2907
829,1760
830,2534
831,2325
832,2772
833,1245
834,1320
835,2220
836,1081
837,1870
838,1563
839,1645
840,1795
841,3081
842,4923
843,2778
844,3834
845,3380
846,1405
847,2219
848,880
849,1864
850,4443
851,1209
852,1715
853,8224
854,3180
855,1659
856,1338
857,1424
858,3641
859,4522
860,2243
861,2593
862,1449
863,1143
864,1428
865,3427
866,2529
867,13688
868,5354
869,1170
870,2893
871,4366
872,1571
873,1443
874,5388
875,5447
876,4538
877,1628
878,2623
879,1435
880,2658
881,1913
882,2944
883,4721
884,5570
885,1590
886,3444
887,2138
888,2675
889,1497
890,3066
891,2014
892,1457
893,1577
894,3296
895,1742
896,3501
897,2262
898,1078
899,2093
900,2744
901,1773
902,14636
903,6937
904,2760
905,13778
906,1769
907,1557
908,2608
909,3028
910,1506
911,4062
912,1154
913,2123
914,1456
915,1717
916,2801
917,1587
918,2296
919,15021
920,1727
921,3291
922,1410
923,2003
924,3694
925,3821
926,2194
927,5378
928,2790
929,1825
930,4769
931,4101
932,2122
933,2544
934,1734
935,2164
936,2407
937,3248
938,5172
939,2379
940,1032
941,3002
942,2479
943,2319
944,1031
945,4363
946,2458
947,1676
948,3080
949,5736
950,1566
951,3254
952,1487
953,2916
954,9094
955,923
956,4435
957,5935
958,7002
959,4718
960,1842
961,3348
962,1375
963,1423
964,2869
965,2066
966,4480
967,2576
968,1044
969,3348
970,7308
971,1970
972,3046
973,1870
974,6414
975,3119
976,1278
977,1062
978,5735
979,1194
980,905
981,1722
982,3622
983,6011
984,1603
985,1231
986,4522
987,1779
988,1559
989,1325
990,2334
991,1840
992,2543
993,3502
994,2417
995,2844
996,1949
997,1772
998,3553
999,1998
1000,2154
1001,2343
1002,3280
1003,2499
1004,1572
1005,1978
1006,1173
1007,3086
1008,3699
1009,2083
1010,1653
1011,1436
1012,1584
1013,2589
1014,2883
1015,2571
1016,1877
1017,5146
1018,2477
1019,1390
1020,1690
1021,1471
1022,1932
1023,3080
1024,1200
1025,2605
1026,3441
1027,3968
1028,2147
1029,3118
1030,2209
1031,2097
1032,1195
1033,4023
1034,2712
1035,1540
1036,1022
1037,8594
1038,1609
1039,4981
1040,2370
1041,2251
1042,1295
1043,2483
1044,1491
1045,1977
1046,1923
1047,2848
1048,1669
1049,3349
1050,8408
1051,2636
1052,1993
1053,2148
1054,3611
1055,1282
1056,4299
1057,954
1058,1719
1059,2727
1060,3150
1061,1714
1062,1813
1063,1654
1064,1225
1065,2367
1066,1884
1067,1164
1068,3599
1069,1645
1070,1597
1071,3902
1072,1548
1073,2133
1074,3994
1075,5278
1076,3859
1077,1482
1078,1174
1079,3601
1080,10814
1081,2297
1082,6489
1083,5276
1084,2285
1085,3004
1086,4808
1087,1811
1088,3311
1089,15173
1090,14183
1091,1699
1092,2043
1093,3534
1094,1063
1095,1688
1096,1396
1097,2745
1098,891
1099,1518
1100,1767
1101,1159
1102,1064
1103,2439
1104,13466
1105,3079
1106,3151
1107,2066
1108,1420
1109,4779
1110,1060
1111,2456
1112,1934
1113,1789
1114,2895
1115,5307
1116,1001
1117,3030
1118,3942
1119,3061
1120,5109
1121,3194
1122,1545
1123,10638
1124,1739
1125,1517
1126,4710
1127,3148
1128,11823
1129,1833
1130,1016
1131,1662
1132,1063
1133,968
1134,3452
1135,2450
1136,1758
1137,2146
1138,1693
1139,5107
1140,2317
1141,1614
1142,2143
1143,1725
1144,1191
1145,3399
1146,1966
1147,2704
1148,1961
1149,1279
1150,1256
1151,1366
1152,2374
1153,2015
1154,1113
1155,1889
1156,1086
1157,1757
1158,3894
1159,3955
1160,3218
1161,2151
1162,5392
1163,2036
1164,6008
1165,2425
1166,1120
1167,1800
1168,1850
1169,1594
1170,1635
1171,3184
1172,1611
1173,2722
1174,2123
1175,729
1176,1534
1177,6502
1178,4090
1179,1406
1180,1686
1181,849
1182,6926
1183,7072
1184,1516
1185,2605
1186,2904
1187,1126
1188,2153
1189,3215
1190,3652
1191,1301
1192,1538
1193,2831
1194,2236
1195,2237
1196,2941
1197,2139
1198,5628
1199,1121
1200,5198
1201,1551
1202,1375
1203,1804
1204,2294
1205,3937
1206,1011
1207,2350
1208,3848
1209,2303
1210,2003
1211,1183
1212,1793
1213,3605
1214,8548
1215,4908
1216,2202
1217,2856
1218,1692
1219,2166
1220,1042
1221,1618
1222,2720
1223,3413
1224,3829
1225,1427
1226,1756
1227,932
1228,1522
1229,2156
1230,4229
1231,6239
1232,2302
1233,1648
1234,2773
1235,898
1236,1752
1237,14496
1238,2215
1239,1339
1240,1999
1241,2597
1242,1607
1243,2031
1244,1622
1245,3323
1246,1092
1247,2590
1248,3156
1249,1359
1250,3095
1251,3722
1252,1390
1253,2163
1254,1312
1255,2663
1256,14088
1257,2864
1258,4376
1259,2126
1260,2672
1261,1442
1262,1599
1263,1994
1264,2834
1265,2352
1266,13918
1267,2356
1268,2297
1269,1381
1270,1423
1271,4529
1272,1566
1273,1622
1274,5194
1275,2832
1276,9259
1277,7112
1278,1915
1279,1311
1280,2701
1281,1334
1282,976
1283,8078
1284,5432
1285,2702
1286,1842
1287,3113
1288,1202
1289,3161
1290,1542
1291,3158
1292,3114
1293,1630
1294,3166
1295,1584
1296,1300
1297,994
1298,2350
1299,1364
1300,1351
1301,2526
1302,2569
1303,2644
1304,1286
1305,966
1306,1848
1307,2721
1308,1871
1309,2123
1310,2906
1311,1460
1312,5005
1313,2030
1314,1779
1315,1249
1316,890
1317,3551
1318,3509
1319,3052
1320,5347
1321,1230
1322,1972
1323,1571
1324,3219
1325,2526
1326,4401
1327,1957
1328,1072
1329,1629
1330,3780
1331,1834
1332,5171
1333,3034
1334,4166
1335,4044
1336,2944
1337,1994
1338,1528
1339,924
1340,17874
1341,3661
1342,1760
1343,2928
1344,1189
1345,1130
1346,4374
1347,1005
1348,1087
1349,1440
1350,1358
1351,1322
1352,2398
1353,863
1354,1425
1355,1442
1356,1007
1357,1413
1358,1397
1359,2255
1360,1240
1361,2818
1362,1556
1363,2152
1364,1441
1365,4234
1366,17969
1367,4200
1368,3191
1369,1145
1370,2887
1371,2626
1372,1059
1373,1594
1374,11977
1375,4272
1376,16260
1377,6409
1378,3516
1379,1246
1380,875
1381,3115
1382,2805
1383,1596
1384,2881
1385,1044
1386,3128
1387,1304
1388,1530
1389,990
1390,4083
1391,8521
1392,5298
1393,8399
1394,2687
1395,3141
1396,2275
1397,3990
1398,5203
1399,2649
1400,2291
1401,1922
1402,1724
1403,4160
1404,2802
1405,3683
1406,1506
1407,1619
1408,1497
1409,1169
1410,2247
1411,3330
1412,1705
1413,2226
1414,1755
1415,1577
1416,3481
1417,2944
1418,2132
1419,3709
1420,964
1421,1141
1422,1989
1423,4093
1424,3588
1425,2188
1426,1010
1427,1313
1428,2573
1429,2361
1430,4298
1431,3028
1432,964
1433,9691
1434,2719
1435,2690
1436,1469
1437,4887
1438,1604
1439,2163
1440,2385
1441,2447
1442,1538
1443,3450
1444,3304
1445,1532
1446,1442
1447,2088
1448,1438
1449,2768
1450,1603
1451,2688
1452,1540
1453,1513
1454,1436
1455,6064
1456,1130
1457,1777
1458,1343
1459,1953
1460,1888
1461,1684
1462,3458
1463,3185
1464,3437
1465,3098
1466,1429
1467,2280
1468,1482
1469,1397
1470,2321
1471,4448
1472,2498
1473,1074
1474,4438
1475,2674
1476,1891
1477,1717
1478,1648
1479,1274
1480,6909
1481,5997
1482,1524
1483,1514
1484,2559
1485,3289
1486,3095
1487,3018
1488,2262
1489,1401
1490,4454
1491,2991
1492,3846
1493,2102
1494,2935
1495,1929
1496,3362
1497,1888
1498,1022
1499,6794
1500,2006
1501,2177
1502,1837
1503,1245
1504,3079
1505,1783
1506,3343
1507,1603
1508,2034
1509,2680
1510,1904
1511,1882
1512,3714
1513,3578
1514,1377
1515,2544
1516,1131
1517,1751
1518,3498
1519,1740
1520,1598
1521,2311
1522,2711
1523,1580
1524,1673
1525,3491
1526,2649
1527,2025
1528,1358
1529,5034
1530,3724
1531,6199
1532,1044
1533,2956
1534,2860
1535,3339
1536,1212
1537,9597
1538,1451
1539,1428
1540,3306
1541,908
1542,939
1543,4746
1544,1514
1545,1221
1546,3948
1547,1605
1548,1995
1549,1220
1550,1902
1551,4419
1552,1082
1553,1387
1554,2406
1555,1210
1556,1805
1557,1438
1558,1028
1559,4106
1560,3066
1561,1737
1562,4022
1563,4464
1564,1265
1565,924
1566,1544
1567,1724
1568,4023
1569,2269
1570,2580
1571,5146
1572,6702
1573,1884
1574,2151
1575,1309
1576,1233
1577,3868
1578,1879
1579,1393
1580,3988
1581,1587
1582,3939
1583,1336
1584,1899
1585,1684
1586,5008
1587,12432
1588,4045
1589,1992
1590,3450
1591,2627
1592,3860
1593,1235
1594,3730
1595,1192
1596,4947
1597,2985
1598,1470
1599,10663
1600,6075
1601,3700
1602,2842
1603,8452
1604,1909
1605,5002
1606,1973
1607,1826
1608,1289
1609,3539
1610,1620
1611,1838
1612,2608
1613,1680
1614,4607
1615,1963
1616,1757
1617,3729
1618,2493
1619,1084
1620,3610
1621,1291
1622,1617
1623,2500
1624,2258
1625,8443
1626,1824
1627,2142
1628,1053
1629,5036
1630,920
1631,2041
1632,6152
1633,3923
1634,1248
1635,2948
1636,1973
1637,2716
1638,3082
1639,2851
1640,3067
1641,2719
1642,2019
1643,2535
1644,2079
1645,2448
1646,2139
1647,2359
1648,1527
1649,2148
1650,1773
1651,5123
1652,4143
1653,22751
1654,3019
1655,7247
1656,1081
1657,2383
1658,1172
1659,20110
1660,1525
1661,1492
1662,984
1663,2309
1664,4594
1665,7050
1666,1753
1667,1540
1668,1846
1669,1960
1670,2423
1671,1309
1672,1755
1673,4334
1674,2215
1675,3289
1676,1578
1677,3494
1678,2475
1679,2142
1680,1981
1681,2790
1682,942
1683,2334
1684,9900
1685,1490
1686,1955
1687,1482
1688,2068
1689,1563
1690,1126
1691,1581
1692,1508
1693,2309
1694,2548
1695,3995
1696,3692
1697,2545
1698,1343
1699,1428
1700,4987
1701,11973
1702,1044
1703,1514
1704,3252
1705,7157
1706,3257
1707,2663
1708,5299
1709,8599
1710,6047
1711,2170
1712,2008
1713,2590
1714,2937
1715,2403
1716,2176
1717,1740
1718,1498
1719,2095
1720,14979
1721,2149
1722,1205
1723,6832
1724,10504
1725,1214
1726,6704
1727,2569
1728,4085
1729,2636
1730,1237
1731,975
1732,1591
1733,3502
1734,3194
1735,1676
1736,4171
1737,2626
1738,1327
1739,1298
1740,2155
1741,1367
1742,5866
1743,1146
1744,2554
1745,2425
1746,2873
1747,1233
1748,3748
1749,1848
1750,1840
1751,2207
1752,2099
1753,4336
1754,2048
1755,2249
1756,2425
1757,2767
1758,2974
1759,2515
1760,1587
1761,14497
1762,4497
1763,3153
1764,1299
1765,2944
1766,3311
1767,1304
1768,3089
1769,1129
1770,3354
1771,2751
1772,1397
1773,3148
1774,2142
1775,1879
1776,11473
1777,1907
1778,3628
1779,2078
1780,1312
1781,4399
1782,1603
1783,1705
1784,1375
1785,1826
1786,3873
1787,1063
1788,2668
1789,2761
1790,929
1791,1900
1792,1551
1793,2262
1794,3087
1795,1095
1796,1741
1797,2093
1798,4394
1799,1956
1800,1830
1801,10578
1802,1986
1803,2856
1804,1444
1805,2142
1806,2466
1807,807
1808,1685
1809,3041
1810,2423
1811,2917
1812,2529
1813,1441
1814,3902
1815,1915
1816,2331
1817,4065
1818,4098
1819,1395
1820,3338
1821,2909
1822,1188
1823,5330
1824,3185
1825,1078
1826,4469
1827,1480
1828,2312
1829,1356
1830,3022
1831,2147
1832,1549
1833,3291
1834,4010
1835,2804
1836,1638
1837,6265
1838,4793
1839,3538
1840,9252
1841,1202
1842,1486
1843,2749
1844,1641
1845,4845
1846,2101
1847,1125
1848,2730
1849,3698
1850,1614
1851,2848
1852,1761
1853,2094
1854,1136
1855,1384
1856,1093
1857,1165
1858,1931
1859,1796
1860,1516
1861,1194
1862,1414
1863,1003
1864,2373
1865,3619
1866,13194
1867,1360
1868,2866
1869,2393
1870,1418
1871,1799
1872,2212
1873,2962
1874,2372
1875,6716
1876,4667
1877,2241
1878,3749
1879,1530
1880,17694
1881,2599
1882,3356
1883,3732
1884,1750
1885,1543
1886,2182
1887,8753
1888,3701
1889,1296
1890,2234
1891,1994
1892,2211
