Id,Prediction
0,2268
1,2669
2,973
3,3435
4,935
5,3881
6,3734
7,3601
8,663
9,1006
10,1214
11,2469
12,1509
13,823
14,2023
15,1400
16,1644
17,55702
18,7268
19,1226
20,3533
21,1988
22,2002
23,2369
24,12268
25,970
26,1178
27,815
28,1129
29,2390
30,790
31,833
32,3368
33,6603
34,927
35,2167
36,2826
37,1701
38,1967
39,1634
40,668
41,1534
42,2712
43,2335
44,910
45,1132
46,1590
47,912
48,10570
49,2158
50,2902
51,1441
52,1071
53,1880
54,1398
55,1302
56,4068
57,824
58,1262
59,1139
60,5003
61,3570
62,4099
63,737
64,4901
65,1433
66,1713
67,8035
68,2701
69,1065
70,1613
71,1890
72,3677
73,2235
74,1158
75,1683
76,1406
77,6346
78,3926
79,3069
80,6036
81,4901
82,1002
83,7268
84,1571
85,1907
86,3867
87,876
88,1376
89,1043
90,1302
91,1338
92,1534
93,1452
94,984
95,982
96,2269
97,1698
98,12803
99,2452
100,3068
101,2934
102,1635
103,1249
104,1618
105,2349
106,6835
107,5934
108,1352
109,892
110,1122
111,5033
112,711
113,14703
114,748
115,4663
116,3401
117,1635
118,10322
119,3958
120,1102
121,1003
122,931
123,1702
124,1978
125,1768
126,3155
127,1434
128,876
129,1935
130,1264
131,896
132,5267
133,675
134,2817
135,1268
136,1174
137,2080
138,1502
139,4391
140,2402
141,820
142,726
143,1407
144,4335
145,1244
146,1469
147,1121
148,5557
149,5402
150,7490
151,2569
152,1401
153,1096
154,3334
155,1290
156,2902
157,3802
158,1169
159,847
160,4601
161,1803
162,1090
163,7235
164,8468
165,6033
166,4267
167,1638
168,1577
169,4069
170,3333
171,3268
172,761
173,831
174,3586
175,883
176,1868
177,3712
178,645
179,1091
180,13567
181,7402
182,2081
183,874
184,966
185,1197
186,3169
187,1030
188,1608
189,9825
190,813
191,1222
192,5768
193,1401
194,1669
195,3634
196,667
197,2169
198,2435
199,3611
200,824
201,2671
202,2230
203,4034
204,2301
205,1204
206,5503
207,894
208,1599
209,1272
210,3935
211,7133
212,1135
213,1503
214,1736
215,1145
216,1341
217,846
218,55813
219,1566
220,8577
221,2400
222,1306
223,779
224,956
225,1977
226,23370
227,4670
228,1188
229,2498
230,2234
231,1061
232,1163
233,1568
234,1835
235,820
236,1347
237,3400
238,5835
239,4502
240,1204
241,1098
242,2901
243,8060
244,787
245,1315
246,1400
247,3401
248,2501
249,1103
250,1198
251,2736
252,4667
253,2343
254,4435
255,1170
256,1150
257,1183
258,1288
259,1343
260,1748
261,2035
262,3468
263,4257
264,3672
265,2801
266,1836
267,889
268,1669
269,2768
270,2060
271,16668
272,2388
273,2634
274,3569
275,5667
276,2333
277,1685
278,2568
279,2368
280,1237
281,3539
282,627
283,1168
284,2453
285,1467
286,951
287,1237
288,1091
289,1723
290,4287
291,2567
292,1636
293,3283
294,1316
295,1729
296,664
297,11676
298,1667
299,1759
300,21168
301,1422
302,1923
303,3635
304,1200
305,1198
306,4170
307,5041
308,9885
309,2599
310,1803
311,1867
312,1476
313,2597
314,808
315,1090
316,6767
317,807
318,2635
319,1768
320,3035
321,964
322,966
323,8501
324,840
325,3335
326,1735
327,584
328,1735
329,1598
330,2336
331,1801
332,2313
333,13819
334,2149
335,2801
336,10215
337,3535
338,1021
339,3901
340,1369
341,975
342,1146
343,1045
344,2561
345,3969
346,5535
347,2002
348,1457
349,1697
350,2351
351,2634
352,3609
353,2767
354,1244
355,2650
356,55802
357,3027
358,1073
359,990
360,3767
361,1038
362,1264
363,870
364,2035
365,1709
366,794
367,10801
368,1022
369,1321
370,973
371,2735
372,2812
